Customer ID,Last_Purchase_Date,Days_Since_Last_Purchase,Churn_Status,Country
12865,2011-11-13 14:31:00,26,Active,Austria
12866,2011-03-01 14:11:00,283,Churned,Belgium
12867,2011-11-13 15:30:00,26,Active,United Kingdom
12868,2011-06-07 10:42:00,186,Churned,United Kingdom
12869,2010-01-27 12:10:00,682,Churned,United Kingdom
12870,2010-11-29 13:42:00,375,Churned,United Kingdom
12871,2011-09-16 15:07:00,84,At Risk,United Kingdom
12872,2011-01-17 10:52:00,327,Churned,United Kingdom
12873,2011-03-02 14:58:00,282,Churned,United Kingdom
12874,2010-11-19 15:23:00,385,Churned,Belgium
12875,2011-07-19 15:30:00,143,Churned,United Kingdom
12876,2011-10-13 12:26:00,58,At Risk,Belgium
12877,2011-12-06 10:30:00,4,Active,United Kingdom
12878,2011-04-17 13:07:00,236,Churned,United Kingdom
12879,2011-10-26 12:24:00,45,At Risk,United Kingdom
12880,2010-11-23 10:50:00,382,Churned,United Kingdom
12881,2011-03-09 11:44:00,276,Churned,United Kingdom
12882,2011-11-30 16:18:00,9,Active,United Kingdom
12883,2011-11-15 09:32:00,25,Active,United Kingdom
12884,2011-09-12 13:10:00,88,At Risk,United Kingdom
12885,2011-10-07 13:40:00,63,At Risk,United Kingdom
12886,2011-10-03 10:09:00,68,At Risk,United Kingdom
12887,2010-11-21 11:18:00,384,Churned,United Kingdom
12888,2011-05-09 16:02:00,214,Churned,United Kingdom
12889,2010-11-23 16:08:00,381,Churned,United Kingdom
12890,2011-11-15 17:26:00,24,Active,United Kingdom
12891,2011-06-07 12:31:00,186,Churned,United Kingdom
12892,2010-11-08 09:51:00,397,Churned,United Kingdom
12893,2011-11-09 12:34:00,31,At Risk,United Kingdom
12894,2010-05-13 14:47:00,575,Churned,United Kingdom
12895,2011-10-28 13:51:00,42,At Risk,United Kingdom
12897,2011-05-19 12:13:00,205,Churned,United Kingdom
12898,2010-09-02 08:08:00,464,Churned,United Kingdom
12899,2010-10-22 09:53:00,414,Churned,United Kingdom
12900,2010-10-13 15:17:00,422,Churned,United Kingdom
12901,2011-12-01 10:07:00,9,Active,United Kingdom
12902,2011-03-20 12:06:00,265,Churned,United Kingdom
12903,2010-10-07 12:39:00,429,Churned,United Kingdom
12904,2011-11-21 14:34:00,18,Active,United Kingdom
12905,2010-05-12 10:05:00,577,Churned,United Kingdom
12906,2011-11-28 09:55:00,12,Active,United Kingdom
12907,2010-11-09 12:08:00,396,Churned,United Kingdom
12908,2011-06-16 15:39:00,176,Churned,United Kingdom
12909,2011-10-31 12:43:00,40,At Risk,United Kingdom
12910,2011-11-16 14:28:00,23,Active,United Kingdom
12911,2010-06-06 12:13:00,552,Churned,United Kingdom
12912,2011-12-07 08:55:00,3,Active,United Kingdom
12913,2011-12-05 12:11:00,5,Active,United Kingdom
12914,2010-11-04 12:28:00,401,Churned,United Kingdom
12915,2011-07-14 11:34:00,149,Churned,United Kingdom
12916,2011-07-24 10:35:00,139,Churned,United Kingdom
12917,2011-08-03 16:42:00,128,Churned,United Kingdom
12918,2010-03-23 15:22:00,626,Churned,United Kingdom
12919,2011-12-01 13:47:00,8,Active,United Kingdom
12920,2011-11-22 15:05:00,17,Active,United Kingdom
12921,2011-11-30 16:22:00,9,Active,United Kingdom
12922,2011-07-01 15:35:00,161,Churned,United Kingdom
12923,2011-10-06 16:20:00,64,At Risk,United Kingdom
12924,2011-09-12 13:55:00,88,At Risk,United Kingdom
12925,2011-12-05 11:11:00,5,Active,United Kingdom
12926,2010-10-24 15:57:00,411,Churned,United Kingdom
12927,2010-11-10 10:02:00,395,Churned,United Kingdom
12928,2011-11-04 14:24:00,35,At Risk,United Kingdom
12929,2011-02-01 12:08:00,312,Churned,United Kingdom
12930,2011-09-22 15:18:00,78,At Risk,United Kingdom
12931,2011-11-18 12:39:00,22,Active,United Kingdom
12932,2010-06-18 14:22:00,539,Churned,United Kingdom
12933,2011-11-15 16:38:00,24,Active,United Kingdom
12934,2009-12-03 10:51:00,737,Churned,United Kingdom
12935,2011-12-07 17:25:00,2,Active,United Kingdom
12936,2011-11-22 17:32:00,17,Active,United Kingdom
12937,2011-11-24 15:05:00,15,Active,United Kingdom
12938,2011-11-14 11:21:00,26,Active,United Kingdom
12939,2011-10-06 14:33:00,64,At Risk,United Kingdom
12940,2011-10-16 12:09:00,55,At Risk,United Kingdom
12941,2009-12-15 13:12:00,724,Churned,United Kingdom
12942,2011-07-31 14:39:00,131,Churned,United Kingdom
12943,2010-05-30 13:52:00,558,Churned,United Kingdom
12944,2011-11-04 11:04:00,36,At Risk,United Kingdom
12945,2011-02-24 14:15:00,288,Churned,United Kingdom
12946,2010-09-29 10:14:00,437,Churned,United Kingdom
12947,2011-07-19 10:06:00,144,Churned,United Kingdom
12948,2011-11-23 17:10:00,16,Active,United Kingdom
12949,2011-11-09 11:25:00,31,At Risk,United Kingdom
12950,2011-12-07 13:17:00,2,Active,United Kingdom
12951,2011-12-01 12:14:00,9,Active,United Kingdom
12952,2011-12-04 10:35:00,6,Active,United Kingdom
12953,2011-11-30 09:24:00,10,Active,United Kingdom
12954,2010-03-11 10:16:00,639,Churned,United Kingdom
12955,2011-12-08 16:29:00,1,Active,United Kingdom
12956,2011-02-06 16:08:00,306,Churned,United Kingdom
12957,2011-11-30 09:53:00,10,Active,United Kingdom
12958,2010-11-04 16:16:00,400,Churned,United Kingdom
12959,2010-08-12 17:20:00,484,Churned,United Kingdom
12960,2010-10-22 09:31:00,414,Churned,United Kingdom
12961,2010-11-25 16:44:00,379,Churned,United Kingdom
12962,2011-12-02 15:55:00,7,Active,United Kingdom
12963,2011-12-01 12:55:00,8,Active,United Kingdom
12964,2010-09-28 17:47:00,437,Churned,United Kingdom
12965,2011-09-11 15:31:00,89,At Risk,United Kingdom
12966,2011-11-30 12:38:00,10,Active,United Kingdom
12967,2010-12-16 19:10:00,358,Churned,United Kingdom
12968,2011-08-19 15:44:00,112,Churned,United Kingdom
12969,2010-04-16 10:50:00,603,Churned,United Kingdom
12970,2011-12-02 14:30:00,7,Active,United Kingdom
12971,2011-12-06 12:20:00,4,Active,United Kingdom
12972,2010-10-22 08:41:00,414,Churned,United Kingdom
12973,2010-10-22 10:14:00,414,Churned,United Kingdom
12974,2011-05-26 09:33:00,198,Churned,United Kingdom
12975,2010-09-29 09:46:00,437,Churned,United Kingdom
12976,2011-05-12 09:55:00,212,Churned,United Kingdom
12977,2011-07-06 16:40:00,156,Churned,United Kingdom
12978,2010-11-19 14:29:00,385,Churned,United Kingdom
12979,2009-12-10 15:45:00,729,Churned,United Arab Emirates
12980,2011-07-05 09:34:00,158,Churned,United Kingdom
12981,2011-11-10 12:00:00,30,Active,United Kingdom
12982,2011-04-11 11:51:00,243,Churned,United Kingdom
12983,2010-04-20 12:58:00,598,Churned,United Kingdom
12984,2011-11-21 12:37:00,19,Active,United Kingdom
12985,2011-12-09 10:46:00,1,Active,United Kingdom
12986,2010-10-07 11:57:00,429,Churned,United Kingdom
12987,2011-09-27 12:03:00,74,At Risk,United Kingdom
12988,2011-02-20 14:31:00,292,Churned,United Kingdom
12989,2011-12-06 15:28:00,3,Active,United Kingdom
12990,2011-11-08 13:01:00,31,At Risk,United Kingdom
12991,2011-11-16 15:34:00,23,Active,United Kingdom
12992,2009-12-14 16:46:00,725,Churned,United Kingdom
12993,2011-11-16 15:49:00,23,Active,United Kingdom
12994,2011-12-05 15:43:00,4,Active,United Kingdom
12995,2011-09-15 15:44:00,85,At Risk,United Kingdom
12996,2010-11-29 09:27:00,376,Churned,United Kingdom
12997,2011-11-17 15:47:00,22,Active,United Kingdom
12998,2010-08-04 08:05:00,493,Churned,United Kingdom
12999,2011-05-27 13:24:00,196,Churned,United Kingdom
13000,2011-08-25 10:43:00,107,Churned,United Kingdom
13001,2011-12-05 14:51:00,4,Active,United Kingdom
13002,2011-01-25 15:18:00,318,Churned,United Kingdom
13003,2011-08-26 10:50:00,106,Churned,United Kingdom
13004,2011-11-28 11:27:00,12,Active,United Kingdom
13005,2011-06-19 10:53:00,174,Churned,United Kingdom
13006,2011-10-14 13:49:00,56,At Risk,United Kingdom
13007,2010-05-09 10:38:00,580,Churned,United Kingdom
13008,2011-01-20 14:24:00,323,Churned,United Kingdom
13009,2010-02-05 12:22:00,673,Churned,United Kingdom
13010,2010-11-30 15:09:00,374,Churned,United Kingdom
13011,2010-12-02 17:22:00,372,Churned,United Kingdom
13012,2011-11-30 13:05:00,9,Active,United Kingdom
13013,2011-12-08 15:01:00,1,Active,United Kingdom
13014,2011-11-29 12:27:00,11,Active,United Kingdom
13015,2011-10-17 13:19:00,53,At Risk,United Kingdom
13016,2011-09-27 14:08:00,73,At Risk,United Kingdom
13017,2011-12-02 15:53:00,7,Active,United Kingdom
13018,2011-11-23 13:28:00,16,Active,United Kingdom
13019,2010-11-25 14:56:00,379,Churned,United Kingdom
13020,2010-05-26 11:12:00,563,Churned,United Kingdom
13021,2011-12-05 16:37:00,4,Active,United Kingdom
13022,2010-10-06 10:50:00,430,Churned,Belgium
13023,2011-10-06 16:27:00,64,At Risk,United Kingdom
13024,2010-08-26 09:42:00,471,Churned,United Kingdom
13025,2009-12-08 10:02:00,732,Churned,United Kingdom
13026,2011-12-08 16:58:00,1,Active,United Kingdom
13027,2011-08-18 09:39:00,114,Churned,United Kingdom
13028,2011-11-17 11:10:00,23,Active,United Kingdom
13029,2011-11-09 09:13:00,31,At Risk,United Kingdom
13030,2011-11-28 14:30:00,11,Active,United Kingdom
13031,2010-10-28 15:34:00,407,Churned,United Kingdom
13032,2011-10-18 15:54:00,52,At Risk,United Kingdom
13033,2010-12-17 14:23:00,357,Churned,United Kingdom
13034,2011-10-16 12:21:00,55,At Risk,United Kingdom
13035,2011-09-27 08:57:00,74,At Risk,United Kingdom
13036,2010-01-24 11:35:00,685,Churned,United Kingdom
13037,2011-07-24 15:46:00,138,Churned,United Kingdom
13038,2011-09-20 14:37:00,80,At Risk,United Kingdom
13039,2010-05-04 16:45:00,584,Churned,United Kingdom
13040,2011-12-01 10:38:00,9,Active,United Kingdom
13041,2010-09-15 11:44:00,451,Churned,United Kingdom
13042,2010-04-20 13:43:00,598,Churned,United Kingdom
13043,2011-03-11 14:52:00,273,Churned,United Kingdom
13044,2011-02-21 15:20:00,291,Churned,United Kingdom
13045,2011-09-01 15:04:00,99,Churned,United Kingdom
13046,2011-11-09 08:36:00,31,At Risk,United Kingdom
13047,2011-11-08 12:06:00,32,At Risk,United Kingdom
13048,2011-11-25 13:23:00,14,Active,United Kingdom
13049,2011-10-06 15:31:00,64,At Risk,United Kingdom
13050,2011-11-25 09:18:00,15,Active,United Kingdom
13051,2010-05-10 09:14:00,579,Churned,United Kingdom
13052,2011-05-11 14:12:00,212,Churned,United Kingdom
13053,2010-03-28 11:28:00,622,Churned,United Kingdom
13055,2011-09-22 14:26:00,78,At Risk,United Kingdom
13056,2010-06-06 14:10:00,551,Churned,United Kingdom
13057,2010-06-27 15:44:00,530,Churned,United Kingdom
13058,2011-11-15 12:43:00,25,Active,United Kingdom
13059,2011-04-04 10:40:00,250,Churned,United Kingdom
13060,2011-03-31 11:37:00,254,Churned,United Kingdom
13061,2011-09-28 16:04:00,72,At Risk,United Kingdom
13062,2011-06-01 15:12:00,191,Churned,United Kingdom
13063,2010-08-16 12:27:00,481,Churned,United Kingdom
13064,2011-11-27 12:31:00,13,Active,United Kingdom
13065,2010-12-01 16:52:00,373,Churned,United Kingdom
13066,2011-11-15 12:57:00,24,Active,United Kingdom
13067,2011-09-18 13:38:00,82,At Risk,United Kingdom
13068,2011-11-29 15:00:00,10,Active,United Kingdom
13069,2011-12-09 08:39:00,1,Active,United Kingdom
13070,2011-05-31 13:45:00,192,Churned,United Kingdom
13071,2010-04-06 13:37:00,612,Churned,United Kingdom
13072,2011-03-18 08:12:00,267,Churned,United Kingdom
13073,2010-10-24 14:06:00,411,Churned,United Kingdom
13074,2010-07-16 16:53:00,511,Churned,United Kingdom
13075,2011-08-02 10:19:00,130,Churned,United Kingdom
13076,2010-09-08 10:27:00,458,Churned,United Kingdom
13077,2011-12-08 19:24:00,1,Active,United Kingdom
13078,2011-12-06 15:36:00,3,Active,United Kingdom
13079,2011-12-05 16:53:00,4,Active,United Kingdom
13080,2011-06-13 14:59:00,179,Churned,United Kingdom
13081,2011-11-28 10:54:00,12,Active,United Kingdom
13082,2011-08-05 16:16:00,126,Churned,United Kingdom
13083,2011-12-05 15:01:00,4,Active,United Kingdom
13084,2010-08-05 08:49:00,492,Churned,United Kingdom
13085,2011-07-05 12:11:00,158,Churned,United Kingdom
13086,2010-11-22 10:28:00,383,Churned,United Kingdom
13087,2009-12-13 15:16:00,726,Churned,United Kingdom
13088,2010-10-18 15:35:00,417,Churned,United Kingdom
13089,2011-12-07 09:02:00,3,Active,United Kingdom
13090,2011-12-01 12:39:00,9,Active,United Kingdom
13091,2011-11-11 15:54:00,28,Active,United Kingdom
13092,2011-09-30 11:18:00,71,At Risk,United Kingdom
13093,2011-03-09 12:14:00,276,Churned,United Kingdom
13094,2011-11-18 14:07:00,21,Active,United Kingdom
13095,2011-09-30 12:03:00,71,At Risk,United Kingdom
13096,2010-11-10 14:08:00,394,Churned,United Kingdom
13097,2011-11-07 10:43:00,33,At Risk,United Kingdom
13098,2011-12-08 14:14:00,1,Active,United Kingdom
13099,2011-09-01 17:40:00,99,Churned,United Kingdom
13101,2011-04-19 14:37:00,234,Churned,United Kingdom
13102,2011-12-08 12:52:00,1,Active,United Kingdom
13103,2011-10-31 09:38:00,40,At Risk,United Kingdom
13104,2011-12-06 13:10:00,3,Active,United Kingdom
13105,2010-09-29 13:41:00,436,Churned,United Kingdom
13106,2011-07-29 15:12:00,133,Churned,United Kingdom
13107,2011-10-26 14:52:00,44,At Risk,United Kingdom
13108,2010-12-02 10:35:00,373,Churned,United Kingdom
13109,2011-10-11 10:16:00,60,At Risk,United Kingdom
13110,2011-11-08 14:30:00,31,At Risk,United Kingdom
13111,2009-12-21 09:00:00,719,Churned,United Kingdom
13112,2010-06-16 17:03:00,541,Churned,United Kingdom
13113,2011-12-09 12:49:00,1,Active,United Kingdom
13114,2009-12-09 09:56:00,731,Churned,United Kingdom
13115,2011-11-28 12:38:00,12,Active,United Kingdom
13116,2011-07-24 14:33:00,138,Churned,United Kingdom
13117,2011-11-18 12:02:00,22,Active,United Kingdom
13118,2011-11-20 12:46:00,20,Active,United Kingdom
13119,2010-02-09 08:38:00,669,Churned,United Kingdom
13120,2011-04-15 10:19:00,239,Churned,United Kingdom
13121,2011-03-15 16:47:00,269,Churned,United Kingdom
13122,2011-09-06 15:53:00,94,Churned,United Kingdom
13123,2010-08-24 10:18:00,473,Churned,United Kingdom
13124,2011-09-11 12:45:00,90,At Risk,United Kingdom
13125,2010-07-04 11:58:00,524,Churned,United Kingdom
13126,2011-12-05 10:00:00,5,Active,United Kingdom
13127,2011-09-23 10:26:00,78,At Risk,United Kingdom
13128,2010-03-18 15:08:00,631,Churned,United Kingdom
13129,2010-09-13 13:47:00,452,Churned,United Kingdom
13130,2011-09-06 15:30:00,94,Churned,United Kingdom
13131,2011-11-16 13:21:00,23,Active,United Kingdom
13132,2011-03-23 12:44:00,262,Churned,United Kingdom
13133,2011-03-11 10:31:00,274,Churned,United Kingdom
13134,2011-09-15 10:35:00,86,At Risk,United Kingdom
13135,2011-05-27 10:52:00,197,Churned,United Kingdom
13136,2011-10-14 13:41:00,56,At Risk,United Kingdom
13137,2011-11-29 12:09:00,11,Active,United Kingdom
13138,2011-11-17 16:51:00,22,Active,United Kingdom
13139,2011-11-23 13:54:00,16,Active,United Kingdom
13140,2011-08-23 15:33:00,108,Churned,United Kingdom
13141,2011-09-16 09:54:00,85,At Risk,United Kingdom
13142,2011-11-20 16:07:00,19,Active,United Kingdom
13143,2010-05-04 12:22:00,585,Churned,United Kingdom
13144,2011-01-11 11:15:00,333,Churned,United Kingdom
13145,2011-10-31 12:45:00,40,At Risk,United Kingdom
13146,2011-11-13 15:29:00,26,Active,United Kingdom
13147,2011-11-29 13:59:00,10,Active,United Kingdom
13148,2011-11-10 15:23:00,29,Active,United Kingdom
13149,2011-11-25 13:09:00,14,Active,United Kingdom
13150,2010-08-12 12:59:00,484,Churned,United Kingdom
13151,2011-02-17 12:29:00,296,Churned,United Kingdom
13152,2010-10-18 13:44:00,417,Churned,United Kingdom
13153,2011-12-04 12:14:00,6,Active,United Kingdom
13154,2010-11-05 16:00:00,399,Churned,United Kingdom
13155,2011-11-06 15:41:00,33,At Risk,United Kingdom
13156,2010-11-19 13:09:00,385,Churned,United Kingdom
13157,2011-10-21 13:50:00,49,At Risk,United Kingdom
13158,2011-09-06 11:58:00,95,Churned,United Kingdom
13159,2011-12-01 11:20:00,9,Active,United Kingdom
13160,2011-11-17 13:07:00,22,Active,United Kingdom
13161,2011-01-30 14:03:00,313,Churned,United Kingdom
13162,2011-08-09 15:59:00,122,Churned,United Kingdom
13163,2010-04-08 16:21:00,610,Churned,United Kingdom
13164,2010-05-19 13:52:00,569,Churned,United Kingdom
13165,2011-10-24 15:05:00,46,At Risk,United Kingdom
13166,2011-03-01 15:16:00,283,Churned,United Kingdom
13167,2011-11-21 12:24:00,19,Active,United Kingdom
13168,2011-11-03 12:56:00,36,At Risk,United Kingdom
13169,2011-10-07 12:11:00,64,At Risk,United Kingdom
13170,2011-11-13 12:19:00,27,Active,United Kingdom
13171,2011-11-18 10:27:00,22,Active,United Kingdom
13172,2010-11-04 15:10:00,400,Churned,United Kingdom
13173,2011-12-05 15:51:00,4,Active,United Kingdom
13174,2011-11-23 14:35:00,16,Active,United Kingdom
13175,2010-05-06 13:13:00,582,Churned,United Kingdom
13176,2011-10-24 15:43:00,46,At Risk,United Kingdom
13177,2011-10-06 09:56:00,65,At Risk,United Kingdom
13178,2011-11-13 16:14:00,26,Active,United Kingdom
13179,2010-03-31 11:40:00,619,Churned,United Kingdom
13180,2010-04-11 13:37:00,607,Churned,United Kingdom
13181,2010-11-23 15:05:00,381,Churned,United Kingdom
13182,2011-10-25 13:46:00,45,At Risk,United Kingdom
13183,2011-12-02 10:30:00,8,Active,United Kingdom
13184,2011-11-25 12:02:00,15,Active,United Kingdom
13185,2011-03-17 11:56:00,268,Churned,United Kingdom
13186,2011-10-31 11:40:00,40,At Risk,United Kingdom
13187,2011-01-06 18:57:00,337,Churned,United Kingdom
13188,2011-11-28 15:28:00,11,Active,United Kingdom
13189,2011-11-21 10:39:00,19,Active,United Kingdom
13190,2010-06-13 15:47:00,544,Churned,United Kingdom
13191,2010-02-19 17:02:00,658,Churned,United Kingdom
13192,2011-09-05 14:13:00,95,Churned,United Kingdom
13193,2011-10-09 14:30:00,61,At Risk,United Kingdom
13194,2011-07-27 09:01:00,136,Churned,United Kingdom
13195,2010-10-21 13:07:00,414,Churned,United Kingdom
13196,2011-11-28 13:54:00,11,Active,United Kingdom
13197,2010-04-09 09:14:00,610,Churned,United Kingdom
13198,2011-11-29 15:17:00,10,Active,United Kingdom
13199,2011-12-06 12:30:00,4,Active,United Kingdom
13200,2011-11-20 15:35:00,19,Active,United Kingdom
13201,2010-07-25 14:30:00,502,Churned,United Kingdom
13202,2010-11-10 16:24:00,394,Churned,United Kingdom
13203,2011-11-30 10:45:00,10,Active,United Kingdom
13204,2009-12-08 14:56:00,731,Churned,United Kingdom
13205,2010-09-22 16:26:00,443,Churned,United Kingdom
13206,2010-11-04 16:50:00,400,Churned,United Kingdom
13207,2011-11-24 14:52:00,15,Active,United Kingdom
13208,2011-10-12 09:54:00,59,At Risk,United Kingdom
13209,2011-11-09 13:54:00,30,Active,United Kingdom
13210,2011-09-07 08:18:00,94,Churned,United Kingdom
13211,2011-11-29 14:43:00,10,Active,United Kingdom
13212,2011-11-20 12:40:00,20,Active,United Kingdom
13213,2011-10-14 11:42:00,57,At Risk,United Kingdom
13214,2010-10-18 10:00:00,418,Churned,United Kingdom
13215,2010-11-02 18:26:00,402,Churned,United Kingdom
13216,2011-03-17 12:18:00,268,Churned,United Kingdom
13217,2011-08-09 15:32:00,122,Churned,United Kingdom
13218,2011-08-04 16:59:00,127,Churned,United Kingdom
13219,2010-03-31 14:18:00,618,Churned,United Kingdom
13220,2011-09-22 13:38:00,78,At Risk,United Kingdom
13221,2011-04-13 16:58:00,240,Churned,United Kingdom
13222,2010-05-11 13:54:00,577,Churned,United Kingdom
13223,2011-05-23 13:03:00,200,Churned,United Kingdom
13224,2011-10-10 14:55:00,60,At Risk,United Kingdom
13225,2011-12-06 13:29:00,3,Active,United Kingdom
13226,2011-03-11 14:35:00,273,Churned,United Kingdom
13227,2011-05-22 11:47:00,202,Churned,United Kingdom
13228,2011-09-19 14:28:00,81,At Risk,United Kingdom
13229,2011-04-28 12:07:00,226,Churned,United Kingdom
13230,2011-12-05 16:03:00,4,Active,United Kingdom
13232,2011-11-27 10:39:00,13,Active,United Kingdom
13233,2011-09-26 13:25:00,74,At Risk,United Kingdom
13234,2010-02-05 11:41:00,673,Churned,United Kingdom
13235,2011-05-11 17:13:00,212,Churned,United Kingdom
13236,2011-11-15 12:50:00,25,Active,United Kingdom
13237,2010-11-17 10:07:00,388,Churned,United Kingdom
13238,2011-11-22 15:37:00,17,Active,United Kingdom
13239,2011-03-23 10:25:00,262,Churned,United Kingdom
13240,2011-09-04 14:08:00,96,Churned,United Kingdom
13241,2010-10-24 11:17:00,412,Churned,United Kingdom
13242,2011-08-19 12:53:00,112,Churned,United Kingdom
13243,2011-05-20 13:14:00,203,Churned,United Kingdom
13244,2011-09-08 11:46:00,93,Churned,United Kingdom
13245,2011-10-20 11:40:00,51,At Risk,United Kingdom
13246,2011-11-21 16:50:00,18,Active,United Kingdom
13247,2011-11-22 10:59:00,18,Active,United Kingdom
13248,2011-08-07 12:40:00,125,Churned,United Kingdom
13249,2011-09-08 13:26:00,92,Churned,United Kingdom
13250,2010-09-05 11:33:00,461,Churned,United Kingdom
13251,2010-11-02 13:20:00,402,Churned,United Kingdom
13252,2010-11-10 16:00:00,394,Churned,United Kingdom
13253,2011-07-06 10:09:00,157,Churned,United Kingdom
13254,2010-11-28 15:42:00,376,Churned,United Kingdom
13255,2011-11-30 13:14:00,9,Active,United Kingdom
13257,2010-09-29 14:58:00,436,Churned,United Kingdom
13258,2011-11-28 09:31:00,12,Active,United Kingdom
13259,2011-10-09 10:48:00,62,At Risk,United Kingdom
13260,2011-10-09 13:21:00,61,At Risk,United Kingdom
13261,2011-03-16 12:22:00,269,Churned,United Kingdom
13262,2011-03-21 15:06:00,263,Churned,United Kingdom
13263,2011-12-08 13:59:00,1,Active,United Kingdom
13264,2010-09-23 12:42:00,443,Churned,United Kingdom
13265,2011-10-17 15:02:00,53,At Risk,United Kingdom
13266,2011-11-28 14:39:00,11,Active,United Kingdom
13267,2011-12-07 11:12:00,3,Active,United Kingdom
13268,2011-11-22 11:51:00,18,Active,United Kingdom
13269,2011-12-08 14:53:00,1,Active,United Kingdom
